signature,Name_GeneSymbol,z_scores
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PRKAG2,-0.06041472
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TIMM9,-0.20711365
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SESN1,-0.25767392
CPC006_A549_24H:BRD-K70792160-003-02-0:24,GMNN,1.5280166
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CRELD2,0.81562316
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NUDT9,0.7734715
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CDCA4,0.25844038
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NENF,-1.1355461
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CERK,-0.8518146
CPC006_A549_24H:BRD-K70792160-003-02-0:24,DNAJC15,-0.34274793
CPC006_A549_24H:BRD-K70792160-003-02-0:24,HEBP1,-0.18553495
CPC006_A549_24H:BRD-K70792160-003-02-0:24,DNMT3A,0.08940628
CPC006_A549_24H:BRD-K70792160-003-02-0:24,KCTD5,-0.71870077
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ERO1A,0.1244252
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CD320,-0.6620917
CPC006_A549_24H:BRD-K70792160-003-02-0:24,DHDDS,-0.66626877
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CHMP4A,-1.1278331
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ABHD4,0.3002259
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TCTN1,0.28596252
CPC006_A549_24H:BRD-K70792160-003-02-0:24,HEATR1,-0.32882917
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CISD1,-1.6455259
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SUV39H1,-0.19951929
CPC006_A549_24H:BRD-K70792160-003-02-0:24,VPS28,-1.6446095
CPC006_A549_24H:BRD-K70792160-003-02-0:24,EXOSC4,0.12007684
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NARFL,0.11319638
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CHMP6,0.85433435
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PACSIN3,-1.729965
CPC006_A549_24H:BRD-K70792160-003-02-0:24,KIF20A,-0.31908384
CPC006_A549_24H:BRD-K70792160-003-02-0:24,HOOK2,-0.81526065
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TXNL4B,-0.20834418
CPC006_A549_24H:BRD-K70792160-003-02-0:24,VAV3,0.30536023
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SLC35F2,-1.0994092
CPC006_A549_24H:BRD-K70792160-003-02-0:24,DUSP22,-0.30268356
CPC006_A549_24H:BRD-K70792160-003-02-0:24,IGF2BP2,-1.141115
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PPP2R3C,0.34442475
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TNFRSF21,0.08921284
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FAM57A,2.278951
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NOTCH1,-0.3767576
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ANO10,-0.32537153
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PNKP,-0.19638954
CPC006_A549_24H:BRD-K70792160-003-02-0:24,EDN1,0.67955875
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FASTKD5,0.8644156
CPC006_A549_24H:BRD-K70792160-003-02-0:24,METRN,-0.017535256
CPC006_A549_24H:BRD-K70792160-003-02-0:24,LAGE3,0.8199967
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PXMP2,-0.67334074
CPC006_A549_24H:BRD-K70792160-003-02-0:24,AMDHD2,0.54360235
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PRR15L,0.23908553
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FSD1,-0.51721513
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TIMM22,-0.8701089
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FBXO11,-0.31762704
CPC006_A549_24H:BRD-K70792160-003-02-0:24,RBKS,-0.9287455
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CHAC1,-1.3647465
CPC006_A549_24H:BRD-K70792160-003-02-0:24,MSRA,-1.0879791
CPC006_A549_24H:BRD-K70792160-003-02-0:24,HERC6,-0.7539068
CPC006_A549_24H:BRD-K70792160-003-02-0:24,MTERF3,-0.25319678
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ADAT1,0.30090952
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FKBP14,-0.8247819
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PAK6,0.0013530839
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PSMD10,0.7920015
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CHIC2,-0.6541648
CPC006_A549_24H:BRD-K70792160-003-02-0:24,LRRC16A,0.51143306
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TSEN2,-0.38699487
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ZNF586,-0.22844991
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PRR7,-0.049102042
CPC006_A549_24H:BRD-K70792160-003-02-0:24,GFOD1,-0.22341394
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SPAG4,1.1067375
CPC006_A549_24H:BRD-K70792160-003-02-0:24,MCOLN1,0.5010204
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ZNF589,0.61152154
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SLC2A6,2.4576387
CPC006_A549_24H:BRD-K70792160-003-02-0:24,MCUR1,-0.3955573
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FBXL12,-0.2031062
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SNX11,-1.001158
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FAIM,0.59690404
CPC006_A549_24H:BRD-K70792160-003-02-0:24,GTPBP8,-1.0421522
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TLR4,-0.88659614
CPC006_A549_24H:BRD-K70792160-003-02-0:24,DENND2D,-0.78981966
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PECR,-0.0291087
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ARID4B,-0.9514956
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FRS2,0.2243337
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ITFG1,0.67880136
CPC006_A549_24H:BRD-K70792160-003-02-0:24,BNIP3L,0.6792302
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ARPP19,0.25059623
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ATG3,0.14750923
CPC006_A549_24H:BRD-K70792160-003-02-0:24,UTP14A,-0.6871891
CPC006_A549_24H:BRD-K70792160-003-02-0:24,WDR61,-0.7822557
CPC006_A549_24H:BRD-K70792160-003-02-0:24,EIF4EBP1,-0.8730789
CPC006_A549_24H:BRD-K70792160-003-02-0:24,GRWD1,-0.5674118
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ABHD6,0.3205035
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SIRT3,-0.26410434
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NOL3,0.22960557
CPC006_A549_24H:BRD-K70792160-003-02-0:24,STAP2,0.40296978
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ACOT9,-0.09776719
CPC006_A549_24H:BRD-K70792160-003-02-0:24,CANT1,-1.0939683
CPC006_A549_24H:BRD-K70792160-003-02-0:24,YTHDF1,0.049951635
CPC006_A549_24H:BRD-K70792160-003-02-0:24,HMGCS1,2.742515
CPC006_A549_24H:BRD-K70792160-003-02-0:24,MICALL1,-0.20748803
CPC006_A549_24H:BRD-K70792160-003-02-0:24,FAM63A,-0.05089529
CPC006_A549_24H:BRD-K70792160-003-02-0:24,ATF1,0.597066
CPC006_A549_24H:BRD-K70792160-003-02-0:24,P4HTM,-0.64380825
CPC006_A549_24H:BRD-K70792160-003-02-0:24,SLC27A3,-0.10767207
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TBXA2R,0.5059819
CPC006_A549_24H:BRD-K70792160-003-02-0:24,RTN2,0.45232758
CPC006_A549_24H:BRD-K70792160-003-02-0:24,TSTA3,-0.18475804
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PPARD,-0.20522861
CPC006_A549_24H:BRD-K70792160-003-02-0:24,GNA11,-1.7464275
CPC006_A549_24H:BRD-K70792160-003-02-0:24,WDTC1,-1.1985344
CPC006_A549_24H:BRD-K70792160-003-02-0:24,PLSCR3,-0.9665293
CPC006_A549_24H:BRD-K70792160-003-02-0:24,NPEPL1,0.3596603
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DDR1,1.528548
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PAX8,-1.3020854
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RPS5,-0.22907288
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ABCF1,2.9683661
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SPAG7,2.4386046
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RHOA,-0.48311257
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RNPS1,0.12561783
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SMNDC1,-0.8119813
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ATP6V0B,-2.3229785
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RPS6,0.051334474
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,USP22,-0.2429457
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,APP,-1.0921415
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CLTC,1.5039577
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MLEC,1.773673
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CSRP1,-1.268592
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CALM3,1.3724626
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PTPRF,2.4876006
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DNAJB1,0.96165663
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,XBP1,-0.55963784
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,GRN,1.0355349
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HK1,-3.0639863
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KDELR2,0.4661565
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SKP1,-2.2711053
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CAPN1,0.006173024
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CALU,-1.306835
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CTSD,3.144925
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MAT2A,-2.3345006
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,STMN1,1.1324743
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ECH1,2.470682
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,IQGAP1,1.5369632
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HSPA1A,0.93562835
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HSPD1,-1.8786436
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CIRBP,-0.28988698
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSME1,-1.6006256
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PAFAH1B1,2.7266853
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HYOU1,0.77150774
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSMD2,0.16233133
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EPRS,0.78362674
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSMD4,-2.4472075
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PGAM1,-1.8284104
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,STAT1,0.3445798
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,FKBP4,2.446143
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KTN1,1.104913
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TMED10,-1.0225494
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ALDOA,-2.696228
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TSPAN3,-1.9762789
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,GNAS,-0.19727643
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HIF1A,-0.4677989
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,AARS,1.0005249
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RPN1,-1.6485788
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PAICS,-1.6400627
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BLCAP,0.6970524
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HADH,-2.192349
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,GNAI2,-0.89836764
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSMF1,1.6059047
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MYL9,-1.193403
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MMP2,1.3267915
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SMARCC1,-1.3506237
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TM9SF2,-1.2595655
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PIP4K2B,1.1658659
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PXN,3.2169712
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,COPB2,2.953741
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PFKL,-2.545619
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PGRMC1,1.26459
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ITGB5,-0.07478278
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PLP2,0.91528094
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NFE2L2,1.7546798
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MBNL1,0.8930059
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NMT1,1.0027089
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BHLHE40,0.43508396
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TERF2IP,0.77890736
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,FBXO7,-1.9989516
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HTRA1,0.3178223
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LRPAP1,-2.032549
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CREG1,0.75479597
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PCNA,-0.4065954
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LGMN,-0.75393504
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ILK,-0.61621845
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ATP1B1,2.2395406
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SYPL1,1.7357202
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TXNRD1,1.4728347
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NUDCD3,-1.5680041
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TOP2A,1.9751602
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,STK25,-0.13252263
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EBNA1BP2,-2.798303
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ARHGEF12,0.5721565
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SCP2,0.18587582
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,YME1L1,0.465262
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TMEM109,-0.9288573
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TPD52L2,0.2967719
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CRTAP,-0.5357574
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TRAP1,0.20462538
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,IGF2R,1.6243807
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PHGDH,-2.3769023
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LRP10,0.44634575
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SOX4,2.0123346
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CAT,-0.7105065
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RHEB,-0.02801535
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MAPKAPK2,0.78320843
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SCRN1,-0.41350654
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,JUN,-1.9550368
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SHC1,0.66039616
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SQSTM1,0.846047
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PRCP,-0.27175325
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,USP7,-1.7077271
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NFKBIA,0.9110577
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,G3BP1,-2.6155145
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TOMM70A,0.78642744
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RPA1,1.0331541
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ZFP36,1.94204
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DUSP3,-1.5989424
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KDM5B,1.1025487
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MCM3,-0.17057094
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CLIC4,-0.95435965
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CLSTN1,0.7871431
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ID2,-0.6237141
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DCTD,-0.44780543
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,FAT1,1.8620255
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SMC1A,-0.9480289
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NISCH,0.41502327
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PWP1,-0.08724042
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ICMT,-0.32001045
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RUVBL1,-1.2180295
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MBTPS1,0.27008304
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,INSIG1,3.7003572
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RRAGA,0.68467194
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,IER3,0.72507
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,UBE2L6,2.744979
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SMC4,-1.0384359
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,USP14,1.4731114
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EGR1,-2.3996456
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PNP,-2.3034697
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DNMT1,3.0478127
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CCND3,0.5897086
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NIPSNAP1,1.6366982
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MYBL2,-0.27603742
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EPB41L2,0.43596464
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ELAVL1,0.9596162
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KIAA0100,-0.63462806
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TP53,-0.654991
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RPA2,0.60246825
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MTHFD2,-1.9741126
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSME2,-0.2293905
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DAXX,-1.1699814
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ELAC2,1.0349107
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NCAPD2,1.2823614
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EFCAB14,-0.8512722
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,DDX42,-1.618205
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LBR,0.63180393
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SH3BP5,0.058711715
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,UBE3C,0.2625793
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SCARB1,0.6129742
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SCCPDH,-0.27092814
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SMARCD2,0.8594885
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NET1,-1.9943753
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HDAC2,-1.3142984
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HSPB1,-0.13791011
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LIPA,-0.63756734
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BNIP3,0.13423866
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CDC25B,0.52734
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ATMIN,-1.539026
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TOMM34,-3.484626
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MPZL1,-1.5092415
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,IL13RA1,0.21287431
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PSRC1,1.2147242
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,UBE2A,-2.222887
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,COASY,-1.592289
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,LRRC41,-0.0954459
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MYCBP2,1.5585783
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RBM6,-0.15298271
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PGM1,-0.45533085
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MYO10,2.4591627
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RSU1,1.108137
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EGFR,-0.5404351
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KIAA0196,-0.2248229
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,EXT1,3.5335946
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SPEN,0.77823865
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PTPN12,-1.6500423
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TWF2,0.6054861
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TJP1,1.9998125
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MEST,2.4791389
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ALDOC,-1.4691305
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KDM5A,0.84684825
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RAI14,2.4033892
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BIRC2,-1.432131
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CTSL,-0.42223343
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PAF1,-1.9586511
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BIRC5,0.012343597
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RALB,-2.6636949
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ARFIP2,1.0877483
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ARHGAP1,-0.73068535
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CPNE3,2.070432
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ABL1,0.27144483
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TRAK2,0.28500375
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PYCR1,0.6424109
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NUP62,-2.1733236
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PCM1,-1.744542
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,BLMH,-2.6729243
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MVP,1.6328475
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NUP133,2.377759
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PLOD3,-1.9275242
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PPP2R5A,0.91504776
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NUP93,-1.6382989
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ARL4C,-0.5639167
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KIAA0907,0.8367934
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CRK,-2.8957593
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CHERP,0.37452975
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PLK1,-1.744926
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TRIB1,1.9208755
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CDK4,-1.7340574
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,STXBP1,-0.07976261
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,VPS72,-1.094534
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HSD17B10,-0.46486744
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CDKN1A,-1.7346325
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,COL1A1,-1.575166
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SENP6,0.38768885
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ACBD3,1.2729018
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CSK,-0.094536416
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CSNK1E,-2.2177982
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TOR1A,-0.67354524
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TRAM2,-2.7367873
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TCEAL4,-0.06535674
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,GNPDA1,0.6132592
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RGS2,-2.1970203
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ABCF3,-0.88002026
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TCERG1,-0.7259892
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,USP1,-0.68477625
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,KEAP1,0.8558177
